GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1400000US39035121100,39035121100,"Census Tract 1211, Cuyahoga County, Ohio",794,120,25114,9622,1.5,2.4,-,**,98.5,2.4,25795,9893,0.0,3.7,-,**,0.0,3.7,-,**,0.0,3.7,-,**,0.0,3.7,-,**,0.0,3.7,-,**,0.0,3.7,-,**,1.5,2.4,-,**,0.0,3.7,-,**,31.5,7.6,12679,11519,34.6,9.8,37132,13498,33.9,8.1,38309,13431,580,103,28250,7753,39.1,10.4,11949,13548,60.9,10.4,40457,3694,25.2,7.8,48750,7612,62.9,10.7,25739,13098,11.9,10.1,20380,33512,214,81,14479,9956,61.7,15.7,13542,1337,57.9,16.5,13500,1680,3.7,5.8,-,**,38.3,15.7,50600,15875,35.0,15.4,50950,2026,3.3,5.5,-,**,37.9,(X),(X),(X),41.4,(X),(X),(X),28.5,(X),(X),(X)
1400000US39035121200,39035121200,"Census Tract 1212, Cuyahoga County, Ohio",653,75,18029,2174,1.4,2.0,-,**,97.4,2.6,18233,2144,0.0,4.5,-,**,0.0,4.5,-,**,0.0,4.5,-,**,0.0,4.5,-,**,1.2,1.7,-,**,0.0,4.5,-,**,1.4,2.0,-,**,4.4,5.0,-,**,22.1,7.9,13357,2131,33.7,9.3,19357,3780,39.8,9.9,33056,20767,407,72,19135,4432,56.5,12.0,13364,1725,43.5,12.0,45250,18241,17.7,9.6,57344,20736,73.7,10.2,14703,4334,8.6,6.3,21417,5888,246,62,16635,2882,45.9,13.6,13142,2716,43.9,13.2,13047,3348,2.0,3.2,-,**,54.1,13.6,19596,4450,54.1,13.6,19596,4450,0.0,11.5,-,**,52.5,(X),(X),(X),46.4,(X),(X),(X),62.6,(X),(X),(X)
1400000US39035121300,39035121300,"Census Tract 1213, Cuyahoga County, Ohio",955,101,21419,2489,0.5,0.9,-,**,96.8,3.2,21615,2534,0.0,3.1,-,**,2.4,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,0.3,0.6,-,**,0.0,3.1,-,**,0.5,0.9,-,**,2.4,3.0,-,**,33.7,11.8,21703,7757,42.9,14.0,15938,12321,20.9,6.3,25000,12186,611,105,25067,4271,42.1,14.6,21422,4184,57.9,14.6,30773,4136,42.1,14.8,22996,2410,48.3,16.4,29917,4773,9.7,9.8,"2,500-",***,344,84,9611,2538,60.8,16.0,7266,3928,58.4,16.2,7057,3119,2.3,3.0,-,**,39.2,16.0,10750,3772,37.8,16.1,10571,3446,1.5,2.3,-,**,32.5,(X),(X),(X),39.0,(X),(X),(X),20.9,(X),(X),(X)
1400000US39035121401,39035121401,"Census Tract 1214.01, Cuyahoga County, Ohio",748,64,21532,3805,0.0,3.9,-,**,94.7,4.6,22339,5593,0.0,3.9,-,**,0.0,3.9,-,**,0.0,3.9,-,**,0.0,3.9,-,**,5.3,4.6,14079,5773,0.0,3.9,-,**,0.0,3.9,-,**,7.2,5.4,16250,6187,28.1,8.8,13864,5649,42.6,9.4,37250,10457,22.1,7.6,21797,7348,504,75,25972,10468,53.4,9.8,18606,9044,46.6,9.8,37716,11145,34.1,10.3,50962,21174,55.0,11.2,19356,4525,10.9,7.1,14671,15395,244,66,15333,8657,66.0,18.5,12163,5491,63.9,18.3,12381,6409,2.0,4.0,-,**,34.0,18.5,21797,25325,25.4,15.5,20156,26606,8.6,12.3,-,**,30.2,(X),(X),(X),34.1,(X),(X),(X),22.1,(X),(X),(X)
1400000US39035121403,39035121403,"Census Tract 1214.03, Cuyahoga County, Ohio",1200,101,23947,7860,1.4,1.6,-,**,98.5,1.8,23684,8304,0.1,0.8,-,**,0.0,2.5,-,**,0.0,2.5,-,**,0.0,2.5,-,**,0.0,2.5,-,**,0.0,2.5,-,**,1.4,1.6,-,**,4.8,4.7,6394,326,18.3,6.4,19868,22420,42.8,7.5,26308,13136,34.1,5.6,24934,18482,657,120,35489,6682,40.8,12.7,22292,23570,59.2,12.7,37799,6217,38.5,11.1,39375,26376,52.5,12.1,30809,18130,9.0,8.7,11402,36060,543,111,15863,4929,62.4,12.0,12261,5412,57.6,11.1,11941,4362,4.8,4.8,29000,65203,37.6,12.0,25333,14842,35.7,11.7,24688,11424,1.8,2.8,-,**,43.5,(X),(X),(X),55.7,(X),(X),(X),27.6,(X),(X),(X)
1400000US39035121500,39035121500,"Census Tract 1215, Cuyahoga County, Ohio",1270,114,29357,5901,1.7,2.9,-,**,97.7,3.0,29893,5959,0.0,2.3,-,**,0.0,2.3,-,**,0.0,2.3,-,**,0.0,2.3,-,**,0.6,1.0,-,**,3.6,3.9,-,**,0.0,2.3,-,**,6.7,5.9,19214,3790,17.2,6.1,24714,14816,43.5,9.7,38860,12904,32.5,9.0,21906,6519,866,133,38162,12430,38.2,10.8,27019,9072,61.8,10.8,51375,11487,35.1,10.1,51563,21729,52.0,10.7,28804,16625,12.9,8.1,43304,55642,404,111,22209,5799,43.6,17.1,25735,7920,43.6,17.1,25735,7920,0.0,7.2,-,**,56.4,17.1,21103,6575,51.0,19.1,21912,8003,5.4,8.5,-,**,49.8,(X),(X),(X),55.1,(X),(X),(X),38.6,(X),(X),(X)
1400000US39035121700,39035121700,"Census Tract 1217, Cuyahoga County, Ohio",1668,101,41827,13040,0.7,1.2,-,**,97.8,1.7,42115,13686,0.0,1.8,-,**,0.0,1.8,-,**,0.0,1.8,-,**,1.4,1.5,-,**,0.0,1.8,-,**,2.0,1.8,47125,97085,0.7,1.2,-,**,2.0,2.5,-,**,15.9,3.4,41000,25454,43.6,4.9,47297,23678,38.4,3.9,29459,9126,912,128,57770,9173,26.3,8.6,52000,21697,73.7,8.6,58295,12221,42.4,9.5,64087,7471,52.1,9.8,45274,28968,5.5,4.0,53750,51858,756,130,33088,8441,49.7,9.9,24773,15784,45.5,10.4,29286,14253,4.2,6.3,-,**,50.3,9.9,35765,11128,34.9,10.7,32250,11825,15.3,10.4,103047,55130,44.2,(X),(X),(X),55.8,(X),(X),(X),30.2,(X),(X),(X)
1400000US39035121800,39035121800,"Census Tract 1218, Cuyahoga County, Ohio",717,78,33750,6724,1.8,2.6,-,**,98.2,2.6,33311,6721,0.0,4.1,-,**,0.0,4.1,-,**,0.0,4.1,-,**,0.0,4.1,-,**,0.0,4.1,-,**,0.0,4.1,-,**,1.8,2.6,-,**,4.7,7.1,-,**,13.5,7.7,14212,1733,41.8,9.1,38214,16650,39.9,9.6,37500,9928,471,65,38299,14592,29.9,11.4,13021,10165,70.1,11.4,57222,36128,43.3,11.5,55278,29511,43.1,12.6,22438,17017,13.6,12.5,7955,29302,246,69,24706,9343,70.3,13.8,28403,8188,70.3,13.8,28403,8188,0.0,11.5,-,**,29.7,13.8,19107,19372,27.2,13.9,18036,13158,2.4,4.0,-,**,42.1,(X),(X),(X),42.0,(X),(X),(X),30.1,(X),(X),(X)
1400000US39035121900,39035121900,"Census Tract 1219, Cuyahoga County, Ohio",561,76,32429,11122,0.0,5.2,-,**,100.0,5.2,32429,11122,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,1.1,1.7,-,**,21.2,8.5,43935,37389,34.8,10.7,39458,9077,43.0,9.3,23347,4087,288,70,40568,5906,27.4,11.6,73750,53875,72.6,11.6,39464,3559,57.3,17.4,41648,18692,33.0,15.8,37813,16574,9.7,7.8,55278,79851,273,75,23417,12383,68.1,17.3,19274,8001,53.5,17.9,23333,21044,14.7,17.1,-,**,31.9,17.3,31908,21227,29.3,17.3,32368,23968,2.6,3.8,-,**,45.3,(X),(X),(X),65.3,(X),(X),(X),24.2,(X),(X),(X)
1400000US39035122100,39035122100,"Census Tract 1221, Cuyahoga County, Ohio",1322,98,28015,4033,0.0,2.2,-,**,98.8,1.5,28162,4182,0.9,1.4,-,**,0.0,2.2,-,**,0.0,2.2,-,**,0.0,2.2,-,**,0.3,0.8,-,**,0.0,2.2,-,**,0.0,2.2,-,**,0.0,2.2,-,**,12.9,4.3,18942,29022,41.6,6.4,39625,11617,45.5,6.1,18711,6260,820,89,36786,6991,28.8,10.6,28261,4434,71.2,10.6,41129,8029,45.7,9.4,41513,8142,46.7,11.2,29583,12267,7.6,6.7,28906,6986,502,112,16212,1163,76.5,10.6,16314,1134,74.7,11.1,16319,1250,1.8,3.1,-,**,23.5,10.6,15208,10945,23.5,10.6,15208,10945,0.0,5.8,-,**,44.8,(X),(X),(X),52.9,(X),(X),(X),31.5,(X),(X),(X)
1400000US39035122200,39035122200,"Census Tract 1222, Cuyahoga County, Ohio",749,91,39893,4965,1.5,2.3,-,**,98.5,2.3,40167,4519,0.0,3.9,-,**,0.0,3.9,-,**,0.0,3.9,-,**,0.0,3.9,-,**,0.0,3.9,-,**,0.0,3.9,-,**,1.5,2.3,-,**,1.5,2.3,-,**,25.1,10.2,50654,10245,42.6,11.6,42708,14301,30.8,7.8,35380,6242,469,81,41799,10761,32.0,10.6,33542,24072,68.0,10.6,45893,10079,43.3,13.7,50759,10043,34.3,12.0,31705,10880,22.4,13.1,49784,16947,280,95,30278,13638,50.4,17.2,25536,15894,47.5,17.1,25536,15847,2.9,3.5,-,**,49.6,17.2,35125,15360,41.8,17.4,31042,26742,7.9,11.6,-,**,57.7,(X),(X),(X),53.9,(X),(X),(X),63.9,(X),(X),(X)
1400000US39035122300,39035122300,"Census Tract 1223, Cuyahoga County, Ohio",832,68,28152,5684,2.3,2.2,37083,49593,93.5,3.6,27935,5732,0.0,3.5,-,**,0.7,1.1,-,**,0.0,3.5,-,**,0.0,3.5,-,**,3.5,2.7,24250,55358,0.0,3.5,-,**,2.3,2.2,37083,49593,0.0,3.5,-,**,17.8,6.6,26250,23319,42.8,9.6,34583,15559,39.4,8.4,21696,2104,513,84,29410,11439,35.9,9.7,23523,8017,64.1,9.7,37198,10639,29.6,11.0,37273,20476,64.9,10.7,28393,11690,5.5,4.8,16667,33519,319,80,22311,9102,56.4,15.9,20833,6473,51.7,15.7,20568,8044,4.7,3.9,23958,63784,43.6,15.9,31908,21969,40.4,15.7,31250,17461,3.1,3.7,-,**,37.5,(X),(X),(X),35.7,(X),(X),(X),40.4,(X),(X),(X)
1400000US39035123100,39035123100,"Census Tract 1231, Cuyahoga County, Ohio",1150,75,62500,10317,94.0,3.6,63317,10750,0.9,1.4,-,**,1.0,1.5,-,**,3.5,2.9,81250,96624,0.0,2.6,-,**,0.0,2.6,-,**,0.7,1.3,-,**,0.5,0.9,-,**,93.5,3.8,63606,11224,5.9,3.5,102821,166847,26.1,5.4,70743,16127,47.7,7.7,80529,26763,20.3,4.5,31528,5924,564,82,90109,15601,49.1,8.5,81771,25097,50.9,8.5,96705,20650,86.7,6.7,97917,12702,10.1,6.7,27361,82694,3.2,4.1,-,**,586,98,46875,21080,64.7,12.6,57228,7149,46.1,11.3,50455,26075,18.6,11.1,99931,20779,35.3,12.6,32788,14915,29.9,12.0,26354,16520,5.5,6.1,-,**,11.9,(X),(X),(X),17.4,(X),(X),(X),6.7,(X),(X),(X)
1400000US39035123200,39035123200,"Census Tract 1232, Cuyahoga County, Ohio",1529,67,49102,3146,92.7,5.2,48464,2843,2.0,1.8,18750,69421,0.0,1.9,-,**,0.8,1.2,-,**,0.0,1.9,-,**,0.0,1.9,-,**,4.5,5.0,-,**,3.2,4.2,-,**,92.3,5.5,48441,3060,2.0,2.5,-,**,28.8,5.2,49897,12986,46.2,5.1,54938,16707,23.0,2.7,30938,13633,844,105,59722,15367,46.2,11.0,63611,17185,53.8,11.0,53621,16047,65.2,11.9,71107,4518,28.7,11.9,39621,18705,6.2,4.7,40500,58797,685,91,37433,8226,51.4,10.5,44773,15472,49.1,10.5,42955,18301,2.3,2.7,-,**,48.6,10.5,36763,6909,44.4,10.5,36048,8508,4.2,4.9,-,**,25.8,(X),(X),(X),28.7,(X),(X),(X),16.2,(X),(X),(X)
1400000US39035123400,39035123400,"Census Tract 1234, Cuyahoga County, Ohio",1671,82,65469,15065,96.3,3.3,67448,13442,3.0,3.2,55547,19276,0.0,1.8,-,**,0.4,0.7,-,**,0.0,1.8,-,**,0.3,0.5,-,**,0.0,1.8,-,**,4.3,3.5,25982,8463,92.3,4.7,69242,11425,0.0,1.8,-,**,30.2,4.6,74155,13476,43.1,4.0,74063,19155,26.8,3.6,21708,5954,933,72,90568,19310,41.4,6.5,109375,41949,58.6,6.5,82614,22396,82.5,5.6,109792,19302,12.4,4.5,57833,37909,5.0,4.2,55089,19354,738,101,24722,7775,58.5,11.7,19024,3795,53.0,12.0,18795,5347,5.6,4.1,19519,87068,41.5,11.7,56484,16842,32.0,11.2,40357,36741,9.5,7.8,69000,92850,21.0,(X),(X),(X),24.5,(X),(X),(X),16.5,(X),(X),(X)
1400000US39035123501,39035123501,"Census Tract 1235.01, Cuyahoga County, Ohio",1460,101,32135,5461,83.5,6.4,33375,6456,11.8,5.1,38000,35018,0.0,2.0,-,**,0.0,2.0,-,**,0.0,2.0,-,**,2.1,2.6,-,**,2.6,2.0,9659,2022,11.1,4.2,22258,23412,74.5,6.4,34300,5772,4.4,3.6,23667,8686,36.8,8.6,50750,12564,45.9,9.1,30114,14395,12.9,3.8,30469,9348,711,100,42804,7822,39.9,8.9,51146,13332,60.1,8.9,39279,9274,57.4,11.8,50917,12816,30.1,11.0,38000,15997,12.5,6.5,20938,20396,749,140,22444,6929,39.5,11.5,22500,10691,32.6,11.6,22778,9003,6.9,5.9,22097,70839,60.5,11.5,22277,20472,57.9,11.7,21429,21638,2.5,2.9,-,**,24.6,(X),(X),(X),26.0,(X),(X),(X),21.9,(X),(X),(X)
1400000US39035123502,39035123502,"Census Tract 1235.02, Cuyahoga County, Ohio",1299,85,33308,6197,77.8,8.7,34939,16626,15.3,8.3,17181,11723,0.4,0.8,-,**,2.5,3.5,-,**,0.0,2.3,-,**,2.4,2.6,-,**,1.6,1.8,-,**,22.5,9.7,28319,2919,59.8,9.9,46104,4386,2.1,3.3,-,**,47.8,8.1,33884,9389,34.8,8.0,43611,8901,15.3,5.5,24531,4773,682,126,38958,18781,42.8,12.3,28526,16244,57.2,12.3,53438,27178,62.6,13.2,44139,15717,27.6,10.7,24632,13936,9.8,8.2,39028,325279,617,130,32973,4959,30.5,11.5,17375,21417,27.1,10.9,16063,12975,3.4,3.4,-,**,69.5,11.5,33737,6729,55.9,12.6,33444,4137,13.6,10.6,60688,45541,31.7,(X),(X),(X),35.8,(X),(X),(X),23.0,(X),(X),(X)
1400000US39035123601,39035123601,"Census Tract 1236.01, Cuyahoga County, Ohio",1236,69,60938,12338,93.1,3.5,61198,12151,6.1,3.2,32000,73713,0.0,2.4,-,**,0.7,1.2,-,**,0.0,2.4,-,**,0.0,2.4,-,**,0.0,2.4,-,**,3.9,3.0,60156,116593,90.0,4.5,65227,15140,1.5,1.8,-,**,34.1,5.3,74779,14213,42.6,4.9,70357,8421,21.9,3.3,26161,12563,807,92,74226,9638,34.2,7.6,71429,46833,65.8,7.6,79489,12892,65.8,9.4,80750,7582,23.0,8.4,38625,24497,11.2,7.0,62344,58535,429,92,45425,6570,52.7,9.9,23846,16298,48.0,10.0,21000,13387,4.7,5.1,-,**,47.3,9.9,55625,22718,30.8,11.9,68194,4223,16.6,12.1,46332,698,28.0,(X),(X),(X),35.7,(X),(X),(X),13.5,(X),(X),(X)
1400000US39035123602,39035123602,"Census Tract 1236.02, Cuyahoga County, Ohio",1522,70,44819,8810,84.4,6.6,54081,8344,10.7,5.6,17847,19220,0.0,1.9,-,**,2.2,3.4,-,**,0.0,1.9,-,**,0.6,1.0,-,**,2.2,2.3,-,**,3.9,3.3,16591,43434,83.2,6.4,54310,10401,2.9,2.8,12391,57327,27.8,5.6,49479,13378,45.5,6.2,68571,19796,23.9,3.5,22772,5259,731,117,54250,16567,43.1,10.3,53843,28650,56.9,10.3,60238,24235,69.4,8.8,76406,5937,22.0,8.0,23125,13688,8.6,7.3,16023,11971,791,134,37958,7846,40.8,10.0,26420,11929,37.9,9.8,25114,9240,2.9,2.6,66250,26581,59.2,10.0,41000,15464,46.0,11.6,36196,8890,13.1,9.5,97364,181545,24.4,(X),(X),(X),30.6,(X),(X),(X),18.7,(X),(X),(X)
1400000US39035123603,39035123603,"Census Tract 1236.03, Cuyahoga County, Ohio",1566,102,45750,6940,90.1,5.4,47676,5121,7.9,4.5,12176,3596,1.0,1.6,-,**,0.6,0.9,-,**,0.0,1.9,-,**,0.5,0.9,-,**,0.0,1.9,-,**,3.8,3.3,55682,86815,88.5,6.0,47063,5751,1.0,1.1,-,**,30.0,6.3,58611,13336,48.2,6.5,48143,9588,20.8,3.9,27647,13578,814,113,63205,8288,34.5,8.0,65795,23186,65.5,8.0,57125,17802,77.0,7.8,78750,21408,19.4,6.5,39250,27091,3.6,5.6,-,**,752,136,28529,8430,41.8,10.2,24848,17578,40.6,10.1,24508,16006,1.2,1.8,-,**,58.2,10.2,30476,7741,53.6,10.5,27625,8896,4.7,4.0,99886,85943,20.1,(X),(X),(X),21.9,(X),(X),(X),14.5,(X),(X),(X)
1400000US39035123700,39035123700,"Census Tract 1237, Cuyahoga County, Ohio",1061,73,53393,9050,86.2,7.0,54566,12842,7.7,5.9,37167,25729,0.0,2.8,-,**,3.6,2.9,78000,48535,0.0,2.8,-,**,1.5,2.4,-,**,0.9,1.6,-,**,5.5,4.0,44286,50331,82.3,7.4,57734,12532,0.0,2.8,-,**,30.6,4.7,48456,38602,42.4,4.9,61731,18260,27.0,3.7,47500,14361,683,64,66250,9409,31.3,6.6,54688,31388,68.7,6.6,66850,12970,81.6,8.5,73819,13995,12.4,6.8,37321,54137,6.0,5.4,47772,13054,378,85,34868,11527,41.8,10.3,41731,10757,37.0,11.1,40865,10077,4.8,5.9,-,**,58.2,10.3,25208,16710,56.6,10.8,24615,14509,1.6,3.1,-,**,27.7,(X),(X),(X),25.9,(X),(X),(X),25.7,(X),(X),(X)
1400000US39035123800,39035123800,"Census Tract 1238, Cuyahoga County, Ohio",941,46,16202,5643,56.4,8.7,34896,11677,38.4,8.9,10996,2436,0.0,3.1,-,**,0.9,1.4,-,**,0.0,3.1,-,**,2.2,3.6,-,**,2.1,2.5,-,**,12.2,7.6,13750,1988,47.5,9.7,36063,13354,5.3,5.5,4732,17283,50.7,10.4,13220,7923,30.9,7.0,24886,19692,13.1,3.6,14712,13612,583,91,14174,3986,70.7,9.5,10833,2720,29.3,9.5,61250,25025,27.3,9.1,66875,16618,65.4,7.9,10979,2646,7.4,8.3,-,**,358,86,14470,13051,55.3,15.7,13846,12428,34.4,12.4,9421,989,20.9,10.3,57917,22195,44.7,15.7,14875,22977,34.4,15.8,12563,18642,10.3,10.5,-,**,23.9,(X),(X),(X),22.5,(X),(X),(X),26.3,(X),(X),(X)
1400000US39035123900,39035123900,"Census Tract 1239, Cuyahoga County, Ohio",1180,95,40455,5129,83.7,6.8,40114,10287,10.7,5.4,26083,13924,0.6,1.0,-,**,0.8,1.1,-,**,0.0,2.5,-,**,4.2,3.4,-,**,0.0,2.5,-,**,8.6,2.9,46701,22934,78.5,6.7,39891,11206,7.8,5.0,36739,27253,37.6,6.9,40192,6924,34.9,5.7,50750,19948,19.7,5.6,37500,9478,664,104,41011,10121,50.5,8.7,38068,14747,49.5,8.7,42371,21855,52.0,15.0,59338,16102,36.9,10.0,25875,9159,11.1,9.6,24342,8503,516,129,39125,9667,46.7,12.6,32925,6245,43.4,12.8,32500,7186,3.3,3.7,-,**,53.3,12.6,50383,8744,41.7,13.9,47750,18263,11.6,8.5,51923,39555,34.4,(X),(X),(X),33.9,(X),(X),(X),35.1,(X),(X),(X)
1400000US39035124100,39035124100,"Census Tract 1241, Cuyahoga County, Ohio",2063,82,29869,4304,75.5,6.8,32226,5889,15.8,5.2,22357,2278,0.5,1.0,-,**,1.4,1.7,-,**,0.0,1.4,-,**,5.4,2.9,40455,39826,1.4,1.5,60156,49949,16.8,3.1,28750,16232,66.6,6.0,31832,5835,1.0,1.2,-,**,37.8,5.0,27750,13062,43.8,4.7,34271,8145,17.4,2.4,25302,7439,1173,107,34489,10527,54.6,7.4,23155,9479,45.4,7.4,44531,20553,58.4,9.2,50125,16446,37.0,9.3,14964,11304,4.6,2.9,35000,27892,890,114,28016,3471,47.3,9.6,22344,11500,40.0,9.8,18162,4425,7.3,4.8,82560,68146,52.7,9.6,29954,4840,47.3,9.5,28380,4802,5.4,4.2,60000,27221,17.8,(X),(X),(X),24.2,(X),(X),(X),9.4,(X),(X),(X)
1400000US39035124201,39035124201,"Census Tract 1242.01, Cuyahoga County, Ohio",1214,73,35917,7836,85.4,6.8,35875,8214,8.1,5.0,3913,19704,1.0,1.5,-,**,1.6,1.8,-,**,0.7,1.1,-,**,0.0,2.4,-,**,3.2,4.9,-,**,14.4,8.3,30972,31237,72.0,10.1,35833,7200,7.7,6.8,34395,24414,36.2,8.3,45114,25510,29.3,7.5,49167,4747,26.8,8.2,23464,6214,577,85,39180,11237,51.3,11.6,28587,10009,48.7,11.6,62569,40852,68.1,12.5,60417,19828,31.9,12.5,19531,15129,0.0,5.1,-,**,637,98,31875,7307,39.1,15.1,26094,15208,22.4,11.0,19952,7232,16.6,13.2,40637,18094,60.9,15.1,33468,8554,48.4,16.2,31369,7890,12.6,10.6,42500,26149,21.8,(X),(X),(X),22.2,(X),(X),(X),21.5,(X),(X),(X)
1400000US39035124202,39035124202,"Census Tract 1242.02, Cuyahoga County, Ohio",746,65,32614,5624,87.0,6.6,33352,5718,9.9,6.0,25962,35635,0.0,3.9,-,**,0.8,1.3,-,**,0.0,3.9,-,**,2.3,3.0,-,**,0.0,3.9,-,**,4.8,4.1,27083,15915,84.5,6.6,34432,5679,2.9,2.9,28750,11632,20.6,6.3,52143,19059,44.1,7.6,39531,15107,32.3,6.3,21767,3537,322,47,31136,16387,37.0,8.1,34375,38816,63.0,8.1,30114,15848,50.9,12.3,52667,16616,44.7,12.7,17763,6665,4.3,6.0,-,**,424,77,30658,8122,45.5,10.9,31146,9363,38.0,10.2,26875,10861,7.5,6.1,65625,35918,54.5,10.9,29844,11299,42.7,12.0,24063,9775,11.8,6.9,37045,15559,27.2,(X),(X),(X),22.4,(X),(X),(X),29.0,(X),(X),(X)
1400000US39035124300,39035124300,"Census Tract 1243, Cuyahoga County, Ohio",1667,108,48068,3772,58.8,8.0,48359,5943,29.0,8.3,44975,9484,0.9,1.5,-,**,5.1,3.8,61366,15224,0.0,1.8,-,**,2.0,2.1,-,**,4.2,3.3,26641,5227,16.9,5.2,60479,19134,50.7,7.1,46894,5500,3.1,3.3,78179,19907,40.4,6.1,48750,9914,39.4,6.2,51912,10940,17.2,4.0,32639,16920,1018,132,48241,4873,58.2,8.1,43367,5747,41.8,8.1,68611,30069,58.8,8.8,62230,12093,34.3,8.4,27750,18615,6.9,4.0,17750,14124,649,129,41042,7546,56.4,11.8,42865,3935,44.5,11.9,41597,12979,11.9,7.0,54107,22588,43.6,11.8,32639,26163,32.0,11.2,25917,7780,11.6,9.0,77893,32222,26.8,(X),(X),(X),21.9,(X),(X),(X),28.5,(X),(X),(X)
1400000US39035124500,39035124500,"Census Tract 1245, Cuyahoga County, Ohio",1565,80,37842,3639,74.2,5.7,36161,5446,13.8,5.2,38717,23613,0.7,1.0,-,**,3.2,2.3,53409,9180,0.0,1.9,-,**,3.1,2.3,19276,54350,4.9,3.5,24375,37205,7.5,3.6,39886,10228,71.4,5.7,35063,6881,0.6,1.0,-,**,29.5,5.5,48672,18015,52.3,5.6,38832,4083,17.7,3.1,21083,9091,860,127,54395,3879,44.4,9.3,52829,12223,55.6,9.3,55938,4521,70.1,10.9,56593,6237,18.8,8.8,19750,31954,11.0,6.9,61140,16453,705,127,26113,2472,49.4,9.9,25064,14068,49.4,9.9,25064,14068,0.0,4.2,-,**,50.6,9.9,26899,5880,47.0,9.4,27236,6554,3.7,4.7,-,**,14.8,(X),(X),(X),20.8,(X),(X),(X),5.4,(X),(X),(X)
1400000US39035124600,39035124600,"Census Tract 1246, Cuyahoga County, Ohio",1706,93,30257,5879,87.3,6.5,26740,4872,8.4,5.6,32443,13515,0.0,1.7,-,**,1.1,1.3,-,**,0.0,1.7,-,**,2.7,3.0,36083,10000,0.5,0.7,-,**,10.7,4.4,38846,20897,78.8,6.9,26080,4139,4.5,3.5,14091,31860,34.5,5.7,35027,13362,41.9,4.5,27330,10695,19.1,3.4,30076,7185,861,121,35048,9536,45.1,11.9,19167,17051,54.9,11.9,44120,5490,48.0,11.4,40474,7575,40.0,10.5,30329,19697,12.1,7.4,31875,46203,845,133,25625,3208,46.9,12.5,23472,4919,39.6,12.0,24375,8775,7.2,5.7,22061,23006,53.1,12.5,26674,7887,45.6,12.0,26165,4505,7.6,6.8,33409,15848,27.8,(X),(X),(X),29.7,(X),(X),(X),23.3,(X),(X),(X)
